receive_time,source_ip,dest_ip,source_port,dest_port,protocol,action,rule_name,app,category,session_id,bytes_sent,bytes_received,threat_id,url,user_agent
2025-05-26T12:27:13Z,192.168.1.26,192.0.2.55,60483,443,tcp,allow,Allow-HTTPS,ssl,business,2379,15432,16101,,,Python-requests/2.31
2025-05-26T12:27:48Z,192.168.1.40,198.51.100.200,4738,443,tcp,allow,Allow-HTTPS,ssl,business,2380,15617,9689,,,Mozilla/5.0
2025-05-26T12:28:21Z,192.168.1.49,ph1sh-now-login[.]com,44641,3389,udp,deny,Block-RDP,rdp,remote-access,2381,0,0,,,
2025-05-26T12:29:09Z,192.168.1.40,104.21.64.45,39186,22,udp,deny,Block-SSH,ssh,remote-access,2382,0,0,,,
2025-05-26T12:29:43Z,192.168.1.58,104.21.64.45,29725,445,tcp,allow,Allow-SMB,smb,infrastructure,2383,13981,16760,,,
2025-05-26T12:29:58Z,192.168.1.15,198.51.100.23,6468,443,udp,allow,Allow-HTTPS,ssl,business,2384,17957,18456,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T12:30:44Z,192.168.1.35,10.10.10.10,50393,443,tcp,allow,Allow-HTTPS,ssl,business,2385,16859,12629,,,Python-requests/2.31
2025-05-26T12:31:01Z,192.168.1.34,104.16.249.249,56004,53,udp,allow,DNS-Allow,dns,infrastructure,2386,15401,12744,,,
2025-05-26T12:31:33Z,192.168.1.18,198.51.100.77,19770,21,tcp,deny,Block-FTP,ftp,file-transfer,2387,0,0,,,
2025-05-26T12:31:59Z,192.168.1.28,198.51.100.23,15550,53,tcp,allow,DNS-Allow,dns,infrastructure,2388,15785,4504,,,
2025-05-26T12:32:10Z,192.168.1.51,203.0.113.45,62478,53,tcp,allow,DNS-Allow,dns,infrastructure,2389,10105,7875,,,
2025-05-26T12:32:15Z,192.168.1.42,ph1sh-now-login[.]com,10739,21,tcp,deny,Block-FTP,ftp,file-transfer,2390,0,0,,,
2025-05-26T12:32:56Z,192.168.1.4,192.0.2.55,1581,22,udp,deny,Block-SSH,ssh,remote-access,2391,0,0,,,
2025-05-26T12:33:38Z,192.168.1.37,192.0.2.80,1337,445,udp,allow,Allow-SMB,smb,infrastructure,2392,814,10509,,,
2025-05-26T12:34:15Z,192.168.1.58,172.217.16.206,8182,443,tcp,allow,Allow-HTTPS,ssl,business,2393,1098,3271,,,
2025-05-26T12:34:36Z,192.168.1.37,198.51.100.200,38034,21,tcp,deny,Block-FTP,ftp,file-transfer,2394,0,0,,,
2025-05-26T12:35:14Z,192.168.1.36,93.184.216.34,45273,80,udp,allow,Allow-HTTP,http,business,2395,3019,11997,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T12:35:32Z,192.168.1.53,203.0.113.45,58883,22,tcp,deny,Block-SSH,ssh,remote-access,2396,0,0,,,
2025-05-26T12:35:56Z,192.168.1.55,172.217.16.206,22604,53,tcp,allow,DNS-Allow,dns,infrastructure,2397,9377,14418,,,
2025-05-26T12:36:28Z,192.168.1.43,198.51.100.200,30788,22,tcp,deny,Block-SSH,ssh,remote-access,2398,0,0,,,
2025-05-26T12:36:56Z,192.168.1.30,ph1sh-now-login[.]com,59002,22,tcp,deny,Block-SSH,ssh,remote-access,2399,0,0,,,
2025-05-26T12:37:43Z,192.168.1.8,10.10.10.10,17603,22,udp,deny,Block-SSH,ssh,remote-access,2400,0,0,,,
2025-05-26T12:38:06Z,192.168.1.25,172.217.16.206,43915,443,tcp,allow,Allow-HTTPS,ssl,business,2401,14373,11027,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T12:38:29Z,192.168.1.13,104.21.64.45,29632,21,udp,deny,Block-FTP,ftp,file-transfer,2402,0,0,,,
2025-05-26T12:38:48Z,192.168.1.36,104.21.64.45,30639,22,tcp,deny,Block-SSH,ssh,remote-access,2403,0,0,,,
2025-05-26T12:39:04Z,192.168.1.2,203.0.113.99,54739,21,udp,deny,Block-FTP,ftp,file-transfer,2404,0,0,,,
2025-05-26T12:39:14Z,192.168.1.6,93.184.216.34,38760,80,tcp,allow,Allow-HTTP,http,business,2405,17667,4889,,,Python-requests/2.31
2025-05-26T12:39:29Z,192.168.1.52,8.8.8.8,63386,21,tcp,deny,Block-FTP,ftp,file-transfer,2406,0,0,,,
2025-05-26T12:39:35Z,192.168.1.18,93.184.216.34,54810,80,udp,allow,Allow-HTTP,http,business,2407,13409,8086,,,Mozilla/5.0
2025-05-26T12:40:26Z,192.168.1.42,198.51.100.23,37247,80,tcp,allow,Allow-HTTP,http,business,2408,19963,2374,,,Python-requests/2.31
2025-05-26T12:41:26Z,192.168.1.4,10.10.10.10,41163,22,tcp,deny,Block-SSH,ssh,remote-access,2409,0,0,,,
2025-05-26T12:41:46Z,192.168.1.59,198.51.100.200,5692,3389,udp,deny,Block-RDP,rdp,remote-access,2410,0,0,,,
2025-05-26T12:42:31Z,192.168.1.14,198.51.100.200,46593,53,tcp,allow,DNS-Allow,dns,infrastructure,2411,7187,2561,,,
2025-05-26T12:43:16Z,192.168.1.16,203.0.113.99,29964,3389,tcp,deny,Block-RDP,rdp,remote-access,2412,0,0,,,
2025-05-26T12:43:53Z,192.168.1.5,172.217.22.14,49972,445,udp,allow,Allow-SMB,smb,infrastructure,2413,2619,8220,,,
2025-05-26T12:44:43Z,192.168.1.32,ph1sh-now-login[.]com,16710,53,udp,allow,DNS-Allow,dns,infrastructure,2414,4125,3464,,,
2025-05-26T12:45:03Z,192.168.1.49,203.0.113.99,32234,21,udp,deny,Block-FTP,ftp,file-transfer,2415,0,0,,,
2025-05-26T12:45:12Z,192.168.1.36,192.0.2.55,11055,53,udp,allow,DNS-Allow,dns,infrastructure,2416,8574,6085,,,
2025-05-26T12:45:53Z,192.168.1.29,93.184.216.34,5345,21,tcp,deny,Block-FTP,ftp,file-transfer,2417,0,0,,,
2025-05-26T12:46:17Z,192.168.1.55,172.217.16.206,39583,445,tcp,allow,Allow-SMB,smb,infrastructure,2418,5012,12786,,,
2025-05-26T12:46:38Z,192.168.1.56,203.0.113.45,5204,3389,tcp,deny,Block-RDP,rdp,remote-access,2419,0,0,,,
2025-05-26T12:46:53Z,192.168.1.36,172.217.16.206,38544,80,udp,allow,Allow-HTTP,http,business,2420,5434,5512,,,Python-requests/2.31
2025-05-26T12:47:14Z,192.168.1.44,203.0.113.45,9235,3389,tcp,deny,Block-RDP,rdp,remote-access,2421,0,0,,,
2025-05-26T12:48:08Z,192.168.1.38,104.16.249.249,39953,80,udp,allow,Allow-HTTP,http,business,2422,13394,12744,,,
2025-05-26T12:48:50Z,192.168.1.58,203.0.113.45,17484,3389,tcp,deny,Block-RDP,rdp,remote-access,2423,0,0,,,
2025-05-26T12:49:47Z,192.168.1.58,198.51.100.77,23309,445,udp,allow,Allow-SMB,smb,infrastructure,2424,14068,8807,,,
2025-05-26T12:50:08Z,192.168.1.9,10.10.10.10,30761,443,tcp,allow,Allow-HTTPS,ssl,business,2425,14184,18837,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T12:50:56Z,192.168.1.24,172.217.16.206,7692,3389,udp,deny,Block-RDP,rdp,remote-access,2426,0,0,,,
2025-05-26T12:51:41Z,192.168.1.40,192.0.2.80,8992,22,tcp,deny,Block-SSH,ssh,remote-access,2427,0,0,,,
2025-05-26T12:52:15Z,192.168.1.28,93.184.216.34,57244,443,tcp,allow,Allow-HTTPS,ssl,business,2428,4219,8999,,,
2025-05-26T12:52:28Z,192.168.1.20,192.0.2.55,22923,22,tcp,deny,Block-SSH,ssh,remote-access,2429,0,0,,,
2025-05-26T12:52:41Z,192.168.1.6,172.217.22.14,1688,53,tcp,allow,DNS-Allow,dns,infrastructure,2430,11433,10341,,,
2025-05-26T12:53:24Z,192.168.1.53,203.0.113.45,11603,21,tcp,deny,Block-FTP,ftp,file-transfer,2431,0,0,,,
2025-05-26T12:54:16Z,192.168.1.6,172.217.22.14,37632,22,udp,deny,Block-SSH,ssh,remote-access,2432,0,0,,,
2025-05-26T12:54:39Z,192.168.1.2,104.16.249.249,42691,80,udp,allow,Allow-HTTP,http,business,2433,4732,9550,,,Mozilla/5.0
2025-05-26T12:54:50Z,192.168.1.58,104.21.64.45,4872,22,udp,deny,Block-SSH,ssh,remote-access,2434,0,0,,,
2025-05-26T12:54:59Z,192.168.1.52,185.199.110.153,27681,80,tcp,allow,Allow-HTTP,http,business,2435,10840,12598,,,Python-requests/2.31
2025-05-26T12:55:11Z,192.168.1.1,104.21.64.45,46796,21,tcp,deny,Block-FTP,ftp,file-transfer,2436,0,0,,,
2025-05-26T12:56:02Z,192.168.1.7,192.0.2.80,36388,443,tcp,allow,Allow-HTTPS,ssl,business,2437,8136,15767,,,Mozilla/5.0
2025-05-26T12:56:36Z,192.168.1.43,93.184.216.34,36444,445,udp,allow,Allow-SMB,smb,infrastructure,2438,9435,1774,,,
2025-05-26T12:57:09Z,192.168.1.50,198.51.100.23,10921,443,tcp,allow,Allow-HTTPS,ssl,business,2439,6573,15435,,,Mozilla/5.0
2025-05-26T12:57:31Z,192.168.1.5,198.51.100.77,44042,21,tcp,deny,Block-FTP,ftp,file-transfer,2440,0,0,,,
2025-05-26T12:57:45Z,192.168.1.1,8.8.8.8,37009,21,udp,deny,Block-FTP,ftp,file-transfer,2441,0,0,,,
2025-05-26T12:58:21Z,192.168.1.18,93.184.216.34,20442,22,tcp,deny,Block-SSH,ssh,remote-access,2442,0,0,,,
2025-05-26T12:59:05Z,192.168.1.30,192.0.2.80,35727,443,tcp,allow,Allow-HTTPS,ssl,business,2443,14456,13499,,,Mozilla/5.0
2025-05-26T12:59:41Z,192.168.1.49,198.51.100.200,14500,3389,tcp,deny,Block-RDP,rdp,remote-access,2444,0,0,,,
2025-05-26T13:00:07Z,192.168.1.23,ph1sh-now-login[.]com,1862,80,tcp,allow,Allow-HTTP,http,business,2445,11209,4111,,,Mozilla/5.0
2025-05-26T13:00:18Z,192.168.1.50,185.199.110.153,12607,445,tcp,allow,Allow-SMB,smb,infrastructure,2446,10446,4052,,,
2025-05-26T13:00:47Z,192.168.1.1,203.0.113.99,8922,80,udp,allow,Allow-HTTP,http,business,2447,13668,16622,,,Python-requests/2.31
2025-05-26T13:01:44Z,192.168.1.23,8.8.8.8,56295,21,udp,deny,Block-FTP,ftp,file-transfer,2448,0,0,,,
2025-05-26T13:01:50Z,192.168.1.32,172.217.16.206,24610,443,tcp,allow,Allow-HTTPS,ssl,business,2449,5535,10785,,,
2025-05-26T13:02:27Z,192.168.1.3,198.51.100.77,63891,80,udp,allow,Allow-HTTP,http,business,2450,1105,18412,,,
2025-05-26T13:03:00Z,192.168.1.27,192.0.2.80,16102,445,udp,allow,Allow-SMB,smb,infrastructure,2451,6122,17130,,,
2025-05-26T13:03:59Z,192.168.1.9,ph1sh-now-login[.]com,1946,53,tcp,allow,DNS-Allow,dns,infrastructure,2452,19033,17493,,,
2025-05-26T13:04:54Z,192.168.1.50,192.0.2.55,46762,22,tcp,deny,Block-SSH,ssh,remote-access,2453,0,0,,,
2025-05-26T13:05:47Z,192.168.1.10,198.51.100.77,37129,22,tcp,deny,Block-SSH,ssh,remote-access,2454,0,0,,,
2025-05-26T13:06:01Z,192.168.1.5,198.51.100.200,57529,21,tcp,deny,Block-FTP,ftp,file-transfer,2455,0,0,,,
2025-05-26T13:06:12Z,192.168.1.33,203.0.113.99,21390,443,udp,allow,Allow-HTTPS,ssl,business,2456,15206,1343,,,
2025-05-26T13:06:30Z,192.168.1.15,93.184.216.34,41711,443,udp,allow,Allow-HTTPS,ssl,business,2457,12313,1038,,,Python-requests/2.31
2025-05-26T13:07:08Z,192.168.1.59,104.21.64.45,35927,80,udp,allow,Allow-HTTP,http,business,2458,19634,4682,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:07:57Z,192.168.1.30,185.199.110.153,34846,443,udp,allow,Allow-HTTPS,ssl,business,2459,15648,10331,,,
2025-05-26T13:08:44Z,192.168.1.45,ph1sh-now-login[.]com,53659,445,tcp,allow,Allow-SMB,smb,infrastructure,2460,1342,14531,,,
2025-05-26T13:09:21Z,192.168.1.26,104.16.249.249,11402,443,udp,allow,Allow-HTTPS,ssl,business,2461,4723,8848,,,
2025-05-26T13:09:33Z,192.168.1.7,198.51.100.77,49344,3389,udp,deny,Block-RDP,rdp,remote-access,2462,0,0,,,
2025-05-26T13:10:20Z,192.168.1.27,172.217.22.14,60699,53,udp,allow,DNS-Allow,dns,infrastructure,2463,3089,1958,,,
2025-05-26T13:10:36Z,192.168.1.33,172.217.22.14,62370,445,tcp,allow,Allow-SMB,smb,infrastructure,2464,1918,7414,,,
2025-05-26T13:11:33Z,192.168.1.2,185.199.110.153,38336,22,udp,deny,Block-SSH,ssh,remote-access,2465,0,0,,,
2025-05-26T13:12:33Z,192.168.1.48,203.0.113.99,33426,53,tcp,allow,DNS-Allow,dns,infrastructure,2466,10618,9868,,,
2025-05-26T13:13:08Z,192.168.1.13,ph1sh-now-login[.]com,56028,53,udp,allow,DNS-Allow,dns,infrastructure,2467,3826,19570,,,
2025-05-26T13:14:01Z,192.168.1.2,104.21.64.45,19513,22,udp,deny,Block-SSH,ssh,remote-access,2468,0,0,,,
2025-05-26T13:14:13Z,192.168.1.30,104.21.64.45,8710,21,udp,deny,Block-FTP,ftp,file-transfer,2469,0,0,,,
2025-05-26T13:14:52Z,192.168.1.20,198.51.100.77,16855,445,tcp,allow,Allow-SMB,smb,infrastructure,2470,12905,11299,,,
2025-05-26T13:15:14Z,192.168.1.3,104.21.64.45,33010,21,tcp,deny,Block-FTP,ftp,file-transfer,2471,0,0,,,
2025-05-26T13:15:32Z,192.168.1.30,104.21.64.45,43711,53,udp,allow,DNS-Allow,dns,infrastructure,2472,2038,12616,,,
2025-05-26T13:15:48Z,192.168.1.4,8.8.8.8,60995,443,tcp,allow,Allow-HTTPS,ssl,business,2473,16905,11398,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:16:02Z,192.168.1.46,192.0.2.80,51763,3389,udp,deny,Block-RDP,rdp,remote-access,2474,0,0,,,
2025-05-26T13:16:30Z,192.168.1.36,ph1sh-now-login[.]com,25965,53,udp,allow,DNS-Allow,dns,infrastructure,2475,14127,3622,,,
2025-05-26T13:16:38Z,192.168.1.44,104.21.64.45,4109,22,tcp,deny,Block-SSH,ssh,remote-access,2476,0,0,,,
2025-05-26T13:16:59Z,192.168.1.30,104.16.249.249,29866,445,tcp,allow,Allow-SMB,smb,infrastructure,2477,6864,3007,,,
2025-05-26T13:17:53Z,192.168.1.7,ph1sh-now-login[.]com,44885,445,udp,allow,Allow-SMB,smb,infrastructure,2478,13317,14181,,,
2025-05-26T13:17:59Z,192.168.1.54,172.217.16.206,7305,445,tcp,allow,Allow-SMB,smb,infrastructure,2479,18192,10526,,,
2025-05-26T13:18:15Z,192.168.1.26,203.0.113.45,40756,445,udp,allow,Allow-SMB,smb,infrastructure,2480,6372,17246,,,
2025-05-26T13:18:39Z,192.168.1.34,198.51.100.23,48187,445,tcp,allow,Allow-SMB,smb,infrastructure,2481,15362,14290,,,
2025-05-26T13:19:15Z,192.168.1.46,172.217.22.14,62148,3389,tcp,deny,Block-RDP,rdp,remote-access,2482,0,0,,,
2025-05-26T13:19:20Z,192.168.1.28,198.51.100.77,8888,21,tcp,deny,Block-FTP,ftp,file-transfer,2483,0,0,,,
2025-05-26T13:20:13Z,192.168.1.4,192.0.2.55,54534,443,udp,allow,Allow-HTTPS,ssl,business,2484,10719,16954,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:20:26Z,192.168.1.33,203.0.113.45,17494,22,udp,deny,Block-SSH,ssh,remote-access,2485,0,0,,,
2025-05-26T13:20:35Z,192.168.1.10,203.0.113.45,52368,80,udp,allow,Allow-HTTP,http,business,2486,13336,12382,,,
2025-05-26T13:20:59Z,192.168.1.12,198.51.100.77,63969,21,tcp,deny,Block-FTP,ftp,file-transfer,2487,0,0,,,
2025-05-26T13:21:55Z,192.168.1.2,198.51.100.77,18983,443,tcp,allow,Allow-HTTPS,ssl,business,2488,6933,8673,,,Python-requests/2.31
2025-05-26T13:22:14Z,192.168.1.48,198.51.100.23,60811,80,udp,allow,Allow-HTTP,http,business,2489,1496,10057,,,Mozilla/5.0
2025-05-26T13:22:36Z,192.168.1.41,104.21.64.45,44232,3389,udp,deny,Block-RDP,rdp,remote-access,2490,0,0,,,
2025-05-26T13:23:13Z,192.168.1.32,172.217.22.14,12957,443,tcp,allow,Allow-HTTPS,ssl,business,2491,15382,16584,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:23:24Z,192.168.1.7,198.51.100.200,7505,443,udp,allow,Allow-HTTPS,ssl,business,2492,2426,14654,,,Python-requests/2.31
2025-05-26T13:23:39Z,192.168.1.41,203.0.113.45,61187,21,tcp,deny,Block-FTP,ftp,file-transfer,2493,0,0,,,
2025-05-26T13:24:33Z,192.168.1.1,192.0.2.80,20993,53,udp,allow,DNS-Allow,dns,infrastructure,2494,3116,1582,,,
2025-05-26T13:25:11Z,192.168.1.8,185.199.110.153,13631,445,udp,allow,Allow-SMB,smb,infrastructure,2495,12933,19795,,,
2025-05-26T13:25:50Z,192.168.1.5,192.0.2.80,10238,3389,udp,deny,Block-RDP,rdp,remote-access,2496,0,0,,,
2025-05-26T13:26:36Z,192.168.1.15,10.10.10.10,44551,80,udp,allow,Allow-HTTP,http,business,2497,19724,6753,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:27:10Z,192.168.1.39,104.21.64.45,7558,22,tcp,deny,Block-SSH,ssh,remote-access,2498,0,0,,,
2025-05-26T13:27:30Z,192.168.1.37,203.0.113.99,48149,443,tcp,allow,Allow-HTTPS,ssl,business,2499,17767,5151,,,Python-requests/2.31
2025-05-26T13:28:14Z,192.168.1.42,ph1sh-now-login[.]com,23819,443,tcp,allow,Allow-HTTPS,ssl,business,2500,9693,3489,,,Mozilla/5.0
2025-05-26T13:28:45Z,192.168.1.30,172.217.22.14,31970,445,tcp,allow,Allow-SMB,smb,infrastructure,2501,1910,12719,,,
2025-05-26T13:29:35Z,192.168.1.41,185.199.110.153,17454,80,udp,allow,Allow-HTTP,http,business,2502,3920,4404,,,Mozilla/5.0
2025-05-26T13:30:28Z,192.168.1.4,172.217.22.14,14898,3389,udp,deny,Block-RDP,rdp,remote-access,2503,0,0,,,
2025-05-26T13:31:15Z,192.168.1.41,192.0.2.55,9532,443,udp,allow,Allow-HTTPS,ssl,business,2504,19968,9578,,,Python-requests/2.31
2025-05-26T13:32:13Z,192.168.1.29,172.217.16.206,11837,443,tcp,allow,Allow-HTTPS,ssl,business,2505,17363,4908,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:32:46Z,192.168.1.5,104.21.64.45,64806,443,tcp,allow,Allow-HTTPS,ssl,business,2506,3190,18892,,,Mozilla/5.0
2025-05-26T13:33:38Z,192.168.1.3,10.10.10.10,15454,53,udp,allow,DNS-Allow,dns,infrastructure,2507,15762,11081,,,
2025-05-26T13:34:31Z,192.168.1.10,93.184.216.34,2658,3389,udp,deny,Block-RDP,rdp,remote-access,2508,0,0,,,
2025-05-26T13:34:50Z,192.168.1.41,192.0.2.55,40163,443,udp,allow,Allow-HTTPS,ssl,business,2509,9807,16814,,,
2025-05-26T13:35:28Z,192.168.1.52,185.199.110.153,7484,21,tcp,deny,Block-FTP,ftp,file-transfer,2510,0,0,,,
2025-05-26T13:36:22Z,192.168.1.14,185.199.110.153,55403,445,tcp,allow,Allow-SMB,smb,infrastructure,2511,17019,16747,,,
2025-05-26T13:36:33Z,192.168.1.5,93.184.216.34,9695,21,tcp,deny,Block-FTP,ftp,file-transfer,2512,0,0,,,
2025-05-26T13:36:54Z,192.168.1.50,198.51.100.77,28862,3389,udp,deny,Block-RDP,rdp,remote-access,2513,0,0,,,
2025-05-26T13:37:41Z,192.168.1.12,ph1sh-now-login[.]com,1935,53,udp,allow,DNS-Allow,dns,infrastructure,2514,5609,4789,,,
2025-05-26T13:37:47Z,192.168.1.11,185.199.110.153,58061,80,tcp,allow,Allow-HTTP,http,business,2515,4391,17629,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T13:38:15Z,192.168.1.56,198.51.100.200,37375,53,udp,allow,DNS-Allow,dns,infrastructure,2516,14659,15591,,,
2025-05-26T13:38:24Z,192.168.1.58,10.10.10.10,1465,22,tcp,deny,Block-SSH,ssh,remote-access,2517,0,0,,,
2025-05-26T13:38:55Z,192.168.1.18,198.51.100.77,9213,21,udp,deny,Block-FTP,ftp,file-transfer,2518,0,0,,,
2025-05-26T13:39:39Z,192.168.1.23,10.10.10.10,20748,22,udp,deny,Block-SSH,ssh,remote-access,2519,0,0,,,
2025-05-26T13:40:00Z,192.168.1.8,93.184.216.34,16781,3389,tcp,deny,Block-RDP,rdp,remote-access,2520,0,0,,,
2025-05-26T13:40:21Z,192.168.1.23,198.51.100.200,60886,3389,udp,deny,Block-RDP,rdp,remote-access,2521,0,0,,,
2025-05-26T13:41:19Z,192.168.1.36,192.0.2.55,3312,443,udp,allow,Allow-HTTPS,ssl,business,2522,6715,1383,,,Mozilla/5.0
2025-05-26T13:41:48Z,192.168.1.38,185.199.110.153,45354,22,udp,deny,Block-SSH,ssh,remote-access,2523,0,0,,,
2025-05-26T13:42:47Z,192.168.1.3,198.51.100.23,19908,3389,udp,deny,Block-RDP,rdp,remote-access,2524,0,0,,,
2025-05-26T13:43:21Z,192.168.1.19,172.217.22.14,54904,22,udp,deny,Block-SSH,ssh,remote-access,2525,0,0,,,
2025-05-26T13:44:16Z,192.168.1.52,172.217.22.14,50602,21,udp,deny,Block-FTP,ftp,file-transfer,2526,0,0,,,
2025-05-26T13:44:33Z,192.168.1.14,198.51.100.23,32055,22,udp,deny,Block-SSH,ssh,remote-access,2527,0,0,,,
2025-05-26T13:44:59Z,192.168.1.56,104.21.64.45,47999,445,udp,allow,Allow-SMB,smb,infrastructure,2528,14637,13536,,,
2025-05-26T13:45:59Z,192.168.1.37,10.10.10.10,54182,443,udp,allow,Allow-HTTPS,ssl,business,2529,14043,10685,,,Python-requests/2.31
2025-05-26T13:46:22Z,192.168.1.25,185.199.110.153,55697,3389,udp,deny,Block-RDP,rdp,remote-access,2530,0,0,,,
2025-05-26T13:46:40Z,192.168.1.38,172.217.16.206,41366,21,tcp,deny,Block-FTP,ftp,file-transfer,2531,0,0,,,
2025-05-26T13:47:37Z,192.168.1.18,172.217.16.206,52427,443,udp,allow,Allow-HTTPS,ssl,business,2532,11860,15153,,,Mozilla/5.0
2025-05-26T13:48:28Z,192.168.1.34,203.0.113.45,12700,53,udp,allow,DNS-Allow,dns,infrastructure,2533,3263,7379,,,
2025-05-26T13:49:16Z,192.168.1.42,185.199.110.153,45497,53,tcp,allow,DNS-Allow,dns,infrastructure,2534,13764,14973,,,
2025-05-26T13:49:27Z,192.168.1.49,104.16.249.249,14080,22,udp,deny,Block-SSH,ssh,remote-access,2535,0,0,,,
2025-05-26T13:49:34Z,192.168.1.23,172.217.22.14,9960,53,udp,allow,DNS-Allow,dns,infrastructure,2536,12255,18766,,,
2025-05-26T13:50:10Z,192.168.1.17,172.217.22.14,16178,22,udp,deny,Block-SSH,ssh,remote-access,2537,0,0,,,
2025-05-26T13:51:10Z,192.168.1.19,172.217.16.206,55405,53,udp,allow,DNS-Allow,dns,infrastructure,2538,8459,2550,,,
2025-05-26T13:52:10Z,192.168.1.55,198.51.100.77,61868,445,udp,allow,Allow-SMB,smb,infrastructure,2539,1790,13111,,,
2025-05-26T13:52:43Z,192.168.1.39,104.16.249.249,23601,443,udp,allow,Allow-HTTPS,ssl,business,2540,16634,11344,,,Python-requests/2.31
2025-05-26T13:53:11Z,192.168.1.43,198.51.100.77,22545,53,udp,allow,DNS-Allow,dns,infrastructure,2541,12299,14445,,,
2025-05-26T13:53:27Z,192.168.1.44,172.217.22.14,38497,445,udp,allow,Allow-SMB,smb,infrastructure,2542,8952,13662,,,
2025-05-26T13:53:36Z,192.168.1.24,192.0.2.80,25852,21,tcp,deny,Block-FTP,ftp,file-transfer,2543,0,0,,,
2025-05-26T13:54:03Z,192.168.1.41,192.0.2.80,39343,3389,tcp,deny,Block-RDP,rdp,remote-access,2544,0,0,,,
2025-05-26T13:54:42Z,192.168.1.20,104.16.249.249,47077,80,tcp,allow,Allow-HTTP,http,business,2545,8932,6123,,,Mozilla/5.0
2025-05-26T13:55:34Z,192.168.1.5,10.10.10.10,56188,22,udp,deny,Block-SSH,ssh,remote-access,2546,0,0,,,
2025-05-26T13:56:26Z,192.168.1.48,198.51.100.200,3512,3389,tcp,deny,Block-RDP,rdp,remote-access,2547,0,0,,,
2025-05-26T13:57:25Z,192.168.1.34,104.16.249.249,8272,445,tcp,allow,Allow-SMB,smb,infrastructure,2548,17525,4409,,,
2025-05-26T13:58:12Z,192.168.1.35,198.51.100.77,9950,443,tcp,allow,Allow-HTTPS,ssl,business,2549,6250,11607,,,
2025-05-26T13:58:57Z,192.168.1.51,104.16.249.249,21177,21,tcp,deny,Block-FTP,ftp,file-transfer,2550,0,0,,,
2025-05-26T13:59:05Z,192.168.1.14,198.51.100.23,43078,3389,udp,deny,Block-RDP,rdp,remote-access,2551,0,0,,,
2025-05-26T13:59:13Z,192.168.1.44,185.199.110.153,37772,53,udp,allow,DNS-Allow,dns,infrastructure,2552,15821,5152,,,
2025-05-26T13:59:39Z,192.168.1.17,198.51.100.23,48374,53,tcp,allow,DNS-Allow,dns,infrastructure,2553,15217,8523,,,
2025-05-26T14:00:37Z,192.168.1.24,192.0.2.55,31159,80,udp,allow,Allow-HTTP,http,business,2554,15240,3779,,,Mozilla/5.0
2025-05-26T14:01:07Z,192.168.1.8,ph1sh-now-login[.]com,32606,53,udp,allow,DNS-Allow,dns,infrastructure,2555,11250,4634,,,
2025-05-26T14:01:19Z,192.168.1.5,104.21.64.45,37232,3389,tcp,deny,Block-RDP,rdp,remote-access,2556,0,0,,,
2025-05-26T14:01:24Z,192.168.1.25,104.16.249.249,56718,445,udp,allow,Allow-SMB,smb,infrastructure,2557,3755,2275,,,
2025-05-26T14:02:17Z,192.168.1.54,104.21.64.45,3836,443,udp,allow,Allow-HTTPS,ssl,business,2558,13962,5785,,,Mozilla/5.0
2025-05-26T14:02:37Z,192.168.1.45,93.184.216.34,11876,21,udp,deny,Block-FTP,ftp,file-transfer,2559,0,0,,,
2025-05-26T14:03:27Z,192.168.1.8,172.217.16.206,61212,80,tcp,allow,Allow-HTTP,http,business,2560,11820,9188,,,
2025-05-26T14:04:23Z,192.168.1.12,192.0.2.55,15143,3389,tcp,deny,Block-RDP,rdp,remote-access,2561,0,0,,,
2025-05-26T14:05:02Z,192.168.1.45,172.217.22.14,30465,21,tcp,deny,Block-FTP,ftp,file-transfer,2562,0,0,,,
2025-05-26T14:05:25Z,192.168.1.32,8.8.8.8,19141,22,udp,deny,Block-SSH,ssh,remote-access,2563,0,0,,,
2025-05-26T14:06:00Z,192.168.1.16,198.51.100.200,54038,3389,udp,deny,Block-RDP,rdp,remote-access,2564,0,0,,,
2025-05-26T14:06:58Z,192.168.1.9,192.0.2.55,25118,22,tcp,deny,Block-SSH,ssh,remote-access,2565,0,0,,,
2025-05-26T14:07:04Z,192.168.1.26,8.8.8.8,18689,80,udp,allow,Allow-HTTP,http,business,2566,16594,3965,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:07:22Z,192.168.1.19,192.0.2.55,63894,80,udp,allow,Allow-HTTP,http,business,2567,9596,10301,,,
