timestamp,type,user,action,description
2025-05-26 13:18:06,MAIL,user.hind,PASSWORD_ATTEMPT_BLOCKED,Envoi d’un email avec des informations financières
2025-05-26 13:23:34,MAIL,user.yassine,SECURITY_QUESTION_CHANGED,Renvoi d’un email avec données sensibles
2025-05-26 13:07:58,MAIL,user.khalida,EMAIL_AUTO_DELETED,Demande d’aide pour récupération de mot de passe
2025-05-26 15:15:42,MAIL,user.rachid.k,EMAIL_FLAGGED,Déclenchement d’une règle UEBA pour trafic inhabituel
2025-05-26 13:22:48,MAIL,user.nour.e,LOGIN_SUCCESS,Accès refusé suite à politique de sécurité renforcée: IP 10.10.12.96
2025-05-26 13:05:59,MAIL,user.houda,REPLY_EMAIL,Demande d’accès temporaire pour collaborateur externe
2025-05-26 13:28:09,MAIL,user.rania,EMAIL_QUARANTINED,Lecture d’un email d’alerte sécurité
2025-05-26 12:55:31,MAIL,user.zineb,EMAIL_RELEASED_FROM_QUARANTINE,Partage d’un document critique via lien sécurisé
2025-05-26 13:03:49,MAIL,user.malek,EMAIL_DELETION,Tentative de connexion détectée depuis une IP étrangère: Sujet 'Confirmation de participation à la formation'
2025-05-26 15:25:12,MAIL,user.samir.b,EMAIL_MOVED_FOLDER,Renvoi d’un email avec données sensibles
2025-05-26 14:13:27,MAIL,user.brahim,SECURITY_QUESTION_SET,Transfert d’un email à un client externe
2025-05-26 13:51:48,MAIL,user.nour.e,ACCOUNT_REACTIVATED,Demande d’aide pour récupération de mot de passe
2025-05-26 14:13:23,MAIL,user.najat,EMAIL_RULE_DELETED,Envoi d’un email au support informatique
2025-05-26 15:42:09,MAIL,user.chaimae,ALERT_TRIGGERED,Suppression d’un email suite à demande de sécurité
2025-05-26 14:41:06,MAIL,user.ghita,EMAIL_MARKED_UNREAD,Nouvelle connexion détectée depuis un appareil inconnu
2025-05-26 16:04:39,MAIL,user.oumnia,EMAIL_SIGNATURE_REMOVED,Échec de connexion suite à tentative non autorisée
2025-05-26 15:21:42,MAIL,user.ahlam.b,EMAIL_SIGNATURE_REMOVED,Demande d’aide pour récupération de mot de passe
2025-05-26 14:34:23,MAIL,user.omar,CLICKED_LINK,Réception d’un email de mise à jour logicielle: Lien 'http://malicious-link.net/verify'
2025-05-26 13:05:02,MAIL,user.mounir,MARK_SPAM,Téléchargement d’une pièce jointe confidentielle
2025-05-26 12:48:06,MAIL,user.souad,SEND_EMAIL,"Recherche d’emails contenant des mots-clés sensibles: Destinataire 'jihad.abed@um6p.ma', Sujet 'Nouveau protocole pour l’accès aux serveurs'"
2025-05-26 13:54:48,MAIL,user.rachida,EMAIL_FLAGGED,Récupération d’emails archivés pour audit
2025-05-26 13:15:03,MAIL,user.samir,FORWARD_EMAIL,"Connexion au webmail via IP validée par AD: Destinataire 'jamal.bensaid@um6p.ma', Sujet 'Présentation des nouveautés IT'"
2025-05-26 14:27:13,MAIL,user.malek.t,PASSWORD_CHANGE,Téléchargement d’un formulaire officiel
2025-05-26 16:10:56,MAIL,user.sara,SECURITY_ALERT_ACKNOWLEDGED,Transfert d’un email à un client externe
2025-05-26 14:44:18,MAIL,user.zakaria,API_ACCESS_GRANTED,Accès au webmail via un nouveau navigateur
2025-05-26 15:46:11,MAIL,user.ibtissam,ALERT_TRIGGERED,Récupération d’emails archivés pour audit
2025-05-26 16:00:46,MAIL,user.yasmine,PASSWORD_ATTEMPT_BLOCKED,Notification d’une nouvelle règle de sécurité mail
2025-05-26 13:26:17,MAIL,user.nassim,SEND_EMAIL,"Partage d’un document critique via lien sécurisé: Destinataire 'ahmed.bakr@um6p.ma', Sujet 'Statistiques d’utilisation VPN'"
2025-05-26 15:50:52,MAIL,user.riad,SECURITY_QUESTION_SET,Nouvelle connexion détectée depuis un appareil inconnu
2025-05-26 15:20:23,MAIL,user.hamza,LOGIN_FAILED,Téléchargement d’un rapport de vulnérabilité réseau: IP 10.10.12.30
2025-05-26 13:21:05,MAIL,user.ismail,FORWARD_EMAIL,"Signalement d’un email spam suspect: Destinataire 'layla.hassan@protonmail.com', Sujet 'Confirmation de participation à la formation'"
2025-05-26 13:09:29,MAIL,user.riad,EMAIL_ENCRYPTED,Signalement d’email frauduleux via le portail
2025-05-26 15:54:13,MAIL,user.fouad,EMAIL_SIGNATURE_REMOVED,Lecture d’un email de confirmation d’inscription
2025-05-26 15:58:38,MAIL,user.najat,EMAIL_RULE_CREATED,Téléchargement d’un fichier CSV utilisateur
2025-05-26 13:40:24,MAIL,user.lina,LOGIN_FROM_NEW_DEVICE,"Signalement d’un email spam suspect: IP 10.10.12.48, Appareil 'UBUNTU-DESK-01'"
2025-05-26 16:33:11,MAIL,user.yassine,EMAIL_SIGNATURE_ADDED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 13:42:00,MAIL,user.oumaima.m,LOGIN_FAILED,Partage sécurisé d’un fichier via mail interne: IP 10.10.12.66
2025-05-26 16:31:49,MAIL,user.ahlam,EMAIL_DELETION,Envoi d’email de rappel pour réunion: Sujet 'Avis de sécurité: vulnérabilité critique'
2025-05-26 15:52:44,MAIL,user.houda,AUTO_REPLY_DISABLED,Envoi d’un email de validation pour action urgente
2025-05-26 15:49:36,MAIL,user.aya,SECURITY_LOG_REVIEWED,Accès au webmail via un nouveau navigateur
2025-05-26 14:03:02,MAIL,user.aminata,EMAIL_AUTO_DELETED,Accès à plusieurs terminaux simultanés suspecté
2025-05-26 15:51:07,MAIL,user.samir.b,ACCOUNT_SUSPENDED,Demande d’aide pour récupération de mot de passe
2025-05-26 14:50:22,MAIL,user.fouad,EMAIL_SIGNATURE_ADDED,Signalement d’un email spam suspect
2025-05-26 16:01:54,MAIL,user.meriem.k,SECURITY_QUESTION_SET,Téléchargement d’une archive mail pour archivage
2025-05-26 14:33:07,MAIL,user.malek.t,AUTO_REPLY_DISABLED,Réception d’un email contenant des instructions critiques
2025-05-26 15:15:51,MAIL,user.abdellah,ACCOUNT_REACTIVATED,Demande d’accès temporaire pour collaborateur externe
2025-05-26 16:03:51,MAIL,user.malek.t,API_ACCESS_GRANTED,Consultation d’un email de support technique
2025-05-26 13:07:44,MAIL,user.amal,EMAIL_TAGGED,Renvoi d’un email avec données sensibles
2025-05-26 14:54:17,MAIL,user.malek.t,ACCOUNT_SUSPENDED,Mise à jour des filtres anti-spam dans la boîte mail
2025-05-26 15:33:26,MAIL,user.amal,EMAIL_RELEASED_FROM_QUARANTINE,Tentative d’accès à un email protégé par MFA
2025-05-26 13:12:55,MAIL,user.hanae,ATTACHMENT_DOWNLOAD,Téléchargement d’un manuel d’accès VPN: Fichier 'dossier_deploiement_serveur.docx'
2025-05-26 16:11:16,MAIL,user.majda,RULE_TRIGGERED,Tentative d’accès à un email protégé par MFA
2025-05-26 16:57:32,MAIL,user.jamal,EMAIL_UNFLAGGED,Partage d’un rapport financier avec l’équipe
2025-05-26 16:32:11,MAIL,user.zakaria,EMAIL_ENCRYPTION_DISABLED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 14:52:20,MAIL,user.yasmine,READ_EMAIL,Suppression d’un email suspect signalé par FW: Sujet 'Conseils pour sécuriser vos accès'
2025-05-26 16:32:43,MAIL,user.ayman.e,EMAIL_SIGNATURE_REMOVED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 16:56:48,MAIL,user.tarik,PASSWORD_CHANGE,Téléchargement d’un fichier CSV utilisateur
2025-05-26 16:29:47,MAIL,user.najat,FORWARD_EMAIL,"Partage sécurisé d’un fichier via mail interne: Destinataire 'omar.salem@um6p.ma', Sujet 'Invitation au comité de pilotage'"
2025-05-26 13:51:26,MAIL,user.ilyas,DELETE_EMAIL,Demande d’accès temporaire pour collaborateur externe
2025-05-26 15:47:12,MAIL,user.ghita,SEND_EMAIL,"Blocage d’un lien malveillant intégré dans un email: Destinataire 'contact@um6p.ma', Sujet 'Changement d’adresse email de contact'"
2025-05-26 16:36:36,MAIL,user.salma,EMAIL_FORWARDED_EXTERNAL,Échec d’authentification via un nouvel appareil
2025-05-26 13:37:20,MAIL,user.amal,MARK_SPAM,Suppression d’un email confidentiel
2025-05-26 13:26:31,MAIL,user.ayman.e,EMAIL_RELEASED_FROM_QUARANTINE,Transfert d’un email à un client externe
2025-05-26 16:35:34,MAIL,user.rania.b,SECURITY_ALERT_ACKNOWLEDGED,Connexion au webmail via IP validée par AD
2025-05-26 13:15:22,MAIL,user.soumaya,AUTO_REPLY_DISABLED,Partage sécurisé d’un fichier via mail interne
2025-05-26 15:30:04,MAIL,user.oumaima.m,EMAIL_QUARANTINED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 14:50:00,MAIL,user.malek.t,RULE_TRIGGERED,Téléchargement d’une pièce jointe confidentielle
2025-05-26 17:03:31,MAIL,user.soumaya,AUTO_REPLY_DISABLED,Suppression d’un email suspect signalé par FW
2025-05-26 13:16:02,MAIL,user.ridouane,SECURITY_POLICY_UPDATED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 13:34:02,MAIL,user.jawad,API_ACCESS_GRANTED,"Clic sur un lien suspect détecté, possible phishing"
2025-05-26 16:38:33,MAIL,user.ghita,ATTACHMENT_DOWNLOAD,Renvoi d’un email avec données sensibles: Fichier 'plan_amelioration_qualite.xlsx'
