timestamp,type,user,method,url,ip,description
2025-05-26 15:49:17,PROXY,user.ibtissam,GET,http://user.um6p.ma/settings,IP:10.10.12.54,Requête redondante sur même endpoint
2025-05-26 15:50:18,PROXY,user.fouad,POST,https://cloud.um6p.ma/storage/folder1,IP:10.10.12.65,Connexion sans User-Agent détectée
2025-05-26 15:51:57,PROXY,user.farah,GET,http://hackerbox.tor,IP:10.10.12.46,Tentative de transfert de données sensibles
2025-05-26 15:52:45,PROXY,user.najat,GET,http://fw-log.um6p.ma/download,IP:10.10.12.83,Tentative de bypass sécurité AD
2025-05-26 15:53:29,PROXY,user.aya,POST,http://um6p-docs-support.com/login,IP:10.10.12.27,Session expirée - nouvelle tentative détectée
2025-05-26 15:54:04,PROXY,user.mohamed,GET,http://cdn.um6p.ma/js/app.js,IP:10.10.12.15,Navigateur en mode incognito détecté
2025-05-26 15:55:50,PROXY,user.riad,POST,http://ext-malicious.net/redir,IP:10.10.12.97,Analyse antivirus déclenchée
2025-05-26 15:56:14,PROXY,user.soufiane.b,POST,http://fake-um6p-login.org/confirm,IP:10.10.12.88,Connexion autorisée\, surveillance active
2025-05-26 15:57:45,PROXY,user.zahra,GET,http://backdoor.um6p.fake/path,IP:10.10.12.75,Lien suspect partagé via messagerie interne
2025-05-26 15:58:22,PROXY,user.rania.m,POST,http://phishing-site.com/login,IP:10.10.12.68,Exfiltration de données possible
2025-05-26 15:59:34,PROXY,user.riad,POST,http://vpn.um6p.ma/logout,IP:10.10.12.97,Réplication d’attaque précédemment identifiée
2025-05-26 16:00:34,PROXY,user.brahim,GET,http://vpn.um6p.ma/logout,IP:10.10.12.84,Connexion à une base de données non sécurisée
2025-05-26 16:01:17,PROXY,user.nourredine,GET,http://10.0.1.45/api/info,IP:10.10.12.36,Authentification échouée\, mot de passe invalide
2025-05-26 16:02:23,PROXY,user.oumaima.m,GET,http://vpn.um6p.ma/logout,IP:10.10.12.66,Tentative d'accès externe non autorisé
2025-05-26 16:03:45,PROXY,user.younes,POST,http://dl.um6p.ma/iso/latest,IP:10.10.12.51,Navigation vers site de partage interdit
2025-05-26 16:04:35,PROXY,user.fouad,POST,http://malware-download.com/file.exe,IP:10.10.12.65,URL incluse dans liste grise
2025-05-26 16:05:51,PROXY,user.soufiane,GET,http://10.10.10.10:9000/devops,IP:10.10.12.58,Connexion réseau interrompue
2025-05-26 16:06:43,PROXY,user.sara,GET,http://fake-ad-login.com/portal,IP:10.10.12.18,Connexion depuis IP Tor
2025-05-26 16:07:50,PROXY,user.abdellah,POST,http://10.10.12.45/login.html,IP:10.10.12.69,Page classée comme site de crypto-mining
2025-05-26 16:08:44,PROXY,user.aminata,POST,https://student.um6p.ma/courses,IP:10.10.12.71,Demande de ressource interne depuis IP externe
2025-05-26 16:09:14,PROXY,user.meriem,GET,https://library.um6p.ma/journals/latest,IP:10.10.12.5,Contenu malveillant détecté par antivirus
2025-05-26 16:10:49,PROXY,user.yasmine,POST,http://ceo-fake.company.org,IP:10.10.12.64,Lien contenu dans email suspect
2025-05-26 16:11:25,PROXY,user.majda,GET,https://cloud.um6p.ma/storage/folder1,IP:10.10.12.78,Échec accès\, utilisateur inconnu
2025-05-26 16:12:37,PROXY,user.soufiane,GET,http://dropbox.fake-um6p.com/share,IP:10.10.12.58,Navigation anormale détectée
2025-05-26 16:13:29,PROXY,user.ismail,GET,http://unknown-site.com,IP:10.10.12.56,Requête HTTP avec header modifié
2025-05-26 16:14:09,PROXY,user.rachid,POST,http://fw-log.um6p.ma/download,IP:10.10.12.20,Accès détecté en dehors des heures ouvrables
2025-05-26 16:15:37,PROXY,user.oumaima,POST,http://ad.um6p.ma/sync,IP:10.10.12.19,Bloqué par firewall
2025-05-26 16:16:22,PROXY,user.karima,POST,http://admin.um6p.ma/tools/logs,IP:10.10.12.73,Analyse antivirus déclenchée
2025-05-26 16:17:05,PROXY,user.adil,POST,http://fw-log.um6p.ma/download,IP:10.10.12.32,Protocole anormal utilisé pour POST
2025-05-26 16:18:21,PROXY,user.abdelmajid,POST,http://fake-ad-login.com/portal,IP:10.10.12.93,Navigation vers site de partage interdit
2025-05-26 16:19:42,PROXY,user.rania.b,GET,http://admin.um6p.ma/tools/logs,IP:10.10.12.35,Blocage automatique activé
2025-05-26 16:20:44,PROXY,user.malek.b,POST,http://portal.um6p.ma/grades,IP:10.10.12.44,Succès authentification AD
2025-05-26 16:21:24,PROXY,user.reda,POST,http://ext-malicious.net/redir,IP:10.10.12.42,Tentative d'accès externe non autorisé
2025-05-26 16:22:55,PROXY,user.sara,GET,http://notepad.download.com/plugin.exe,IP:10.10.12.18,Requête HTTP avec header modifié
2025-05-26 16:23:06,PROXY,user.abdelmajid,GET,http://downloads.um6p.ma/drivers/gpu.exe,IP:10.10.12.93,Connexion sécurisée
2025-05-26 16:24:50,PROXY,user.meriem,POST,http://internal-portal.um6p.ma/announcements,IP:10.10.12.5,Protocole non sécurisé utilisé
2025-05-26 16:25:19,PROXY,user.ikram.n,GET,http://dl.um6p.ma/iso/latest,IP:10.10.12.98,Navigation anormale détectée
2025-05-26 16:26:46,PROXY,user.farah,GET,http://dl.um6p.ma/iso/latest,IP:10.10.12.46,Changement d'adresse IP détecté
2025-05-26 16:27:51,PROXY,user.nassim,POST,http://unknown-site.com,IP:10.10.12.4,Connexion vers URL inconnue
2025-05-26 16:28:47,PROXY,user.rania.m,GET,http://internal-api.um6p.ma/v1,IP:10.10.12.68,Scan de port détecté
2025-05-26 16:29:04,PROXY,user.abdelmajid,GET,https://api-gateway.um6p.ma/v2/access,IP:10.10.12.93,Signaux de compromission détectés
2025-05-26 16:30:09,PROXY,user.oumaima,POST,http://server01.um6p.ma:443/dashboard,IP:10.10.12.19,Connexion vers API externe non reconnue
2025-05-26 16:31:55,PROXY,user.ikram.n,POST,http://drive-by-download.org/index.html,IP:10.10.12.98,Activité suspecte sur poste utilisateur
2025-05-26 16:32:41,PROXY,user.adil,GET,http://temp-mail.org/inbox,IP:10.10.12.32,Accès légitime
2025-05-26 16:33:10,PROXY,user.hamza,POST,http://phish-links.net/credentials,IP:10.10.12.30,Connexion simultanée depuis plusieurs pays
2025-05-26 16:34:48,PROXY,user.zineb.k,POST,http://um6p.edu.ma/docs/rules,IP:10.10.12.79,Connexion simultanée depuis plusieurs pays
2025-05-26 16:35:59,PROXY,user.zahra,POST,http://exfiltration.tor/data.zip,IP:10.10.12.75,Navigateur en mode incognito détecté
2025-05-26 16:36:48,PROXY,user.omar,POST,http://proxy.um6p.ma/logs,IP:10.10.12.101,Requête GET excessive
2025-05-26 16:37:10,PROXY,user.khadija,GET,http://iot.um6p.ma/devices/status,IP:10.10.12.33,Upload de données détecté
2025-05-26 16:38:34,PROXY,user.ayman,GET,https://api.um6p.ma/data/submit,IP:10.10.12.37,Succès authentification AD
2025-05-26 16:39:29,PROXY,user.soufiane.b,GET,http://malware-download.com/file.exe,IP:10.10.12.88,Échec accès\, utilisateur inconnu
2025-05-26 16:40:16,PROXY,user.soufiane,GET,https://secure.um6p.ma/bank/payroll,IP:10.10.12.58,Requête HTTP non conforme
2025-05-26 16:41:47,PROXY,user.hicham,GET,http://10.10.12.99/cgi-bin/test.cgi,IP:10.10.12.9,Requête POST vers site non autorisé
2025-05-26 16:42:41,PROXY,user.soufiane,GET,http://compromised-site.ru,IP:10.10.12.58,Lien contenu dans email suspect
2025-05-26 16:43:49,PROXY,user.ines,POST,http://um6p-docs-support.com/login,IP:10.10.12.16,Requête redondante sur même endpoint
2025-05-26 16:44:18,PROXY,user.brahim,GET,http://login.um6p.ma/login.php,IP:10.10.12.84,Domaine inconnu détecté
2025-05-26 16:45:53,PROXY,user.sara,GET,http://social-engineering.org/um6p_login,IP:10.10.12.18,Navigateur non reconnu
2025-05-26 16:46:52,PROXY,user.lamia,GET,http://mail.um6p.ma/webmail,IP:10.10.12.31,Tentative de connexion brute force
2025-05-26 16:47:36,PROXY,user.taha,GET,http://social-engineering.org/um6p_login,IP:10.10.12.47,URL contenant chaîne suspecte
2025-05-26 16:48:24,PROXY,user.ikbel,POST,http://internal.dev.um6p.ma/debug,IP:10.10.12.38,Signaux de compromission détectés
2025-05-26 16:49:27,PROXY,user.rachid.k,POST,https://api-gateway.um6p.ma/v2/access,IP:10.10.12.92,Proxy chain détecté
2025-05-26 16:50:18,PROXY,user.majda,GET,http://downloads.um6p.ma/drivers/gpu.exe,IP:10.10.12.78,Domaine récemment enregistré
2025-05-26 16:51:07,PROXY,user.rania.m,POST,http://10.10.12.45/login.html,IP:10.10.12.68,Protocole anormal utilisé pour POST
2025-05-26 16:52:52,PROXY,user.sara,GET,https://api.um6p.ma/data/submit,IP:10.10.12.18,Réponse 403 reçue
2025-05-26 16:53:33,PROXY,user.abdelhak,GET,https://api-gateway.um6p.ma/v2/access,IP:10.10.12.86,Accès autorisé - utilisateur validé
2025-05-26 16:54:31,PROXY,user.latifa,GET,http://um6p.ma/it/helpdesk,IP:10.10.12.85,Téléchargement de fichier malveillant bloqué
2025-05-26 16:55:28,PROXY,user.taha,GET,http://notepad.download.com/plugin.exe,IP:10.10.12.47,Suspicion d'activité automatisée
2025-05-26 16:56:23,PROXY,user.meriem.k,POST,http://mail.um6p.ma/webmail,IP:10.10.12.50,Connexion depuis IP Tor
2025-05-26 16:57:42,PROXY,user.hanae,POST,https://secure-login.um6p.ma/verify,IP:10.10.12.87,Protocole non sécurisé utilisé
2025-05-26 16:58:35,PROXY,user.rania.m,GET,http://helpdesk.um6p.ma/reset-password,IP:10.10.12.68,Réponse 403 reçue
2025-05-26 16:59:05,PROXY,user.nour,GET,http://gitlab.um6p.ma/projectX/commit,IP:10.10.12.29,Lien suspect partagé via messagerie interne
2025-05-26 17:00:50,PROXY,user.farah,POST,http://exfiltration.tor/data.zip,IP:10.10.12.46,URL classée dans catégorie interdite
2025-05-26 17:01:46,PROXY,user.malek.r,POST,http://iot.um6p.ma/devices/status,IP:10.10.12.100,Signature de malware détectée
2025-05-26 17:02:24,PROXY,user.souad,GET,http://malicious-domain.ru/steal.php,IP:10.10.12.14,Requête HTTP non conforme
2025-05-26 17:03:45,PROXY,user.malek.r,POST,http://ext-malicious.net/redir,IP:10.10.12.100,Proxy chain détecté
2025-05-26 17:04:26,PROXY,user.mohamed,GET,http://smtp.um6p.ma/outbound,IP:10.10.12.15,Lien contenu dans email suspect
2025-05-26 17:05:44,PROXY,user.fouad,POST,https://um6p.ma/resources/css/style.css,IP:10.10.12.65,Connexion validée via double authentification
2025-05-26 17:06:52,PROXY,user.khalil,POST,http://192.168.100.5/api/v1/token,IP:10.10.12.95,Connexion bloquée - comportement anormal
2025-05-26 17:07:38,PROXY,user.samir.b,GET,http://spoofed-mail.com/open,IP:10.10.12.77,Fichier exécutable détecté
2025-05-26 17:08:52,PROXY,user.soufiane.b,POST,http://proxy.um6p.ma/logs,IP:10.10.12.88,Connexion sécurisée
2025-05-26 17:09:56,PROXY,user.samir,GET,http://compromised-site.ru,IP:10.10.12.61,Requête redondante sur même endpoint
2025-05-26 17:10:38,PROXY,user.abdellah,GET,http://unusual-traffic.com/redirect,IP:10.10.12.69,Tentative de phishing détectée
2025-05-26 17:11:29,PROXY,user.houda,GET,http://um6p-docs-support.com/login,IP:10.10.12.24,Navigation vers site de partage interdit
2025-05-26 17:12:41,PROXY,user.mohamed,POST,http://legacy-portal.um6p.ma,IP:10.10.12.15,Bloqué\, domaine inconnu
2025-05-26 17:13:05,PROXY,user.tarik,POST,http://social-engineering.org/um6p_login,IP:10.10.12.25,Connexion simultanée depuis plusieurs pays
2025-05-26 17:14:07,PROXY,user.reda,GET,http://phishing-site.com/login,IP:10.10.12.42,Lien suspect partagé via messagerie interne
2025-05-26 17:15:14,PROXY,user.latifa,GET,http://ext-malicious.net/redir,IP:10.10.12.85,Requête vers domaine anonyme
2025-05-26 17:16:15,PROXY,user.oumaima,POST,http://phishing-site.com/login,IP:10.10.12.19,Lien suspect partagé via messagerie interne
2025-05-26 17:17:25,PROXY,user.salma,GET,https://downloadcenter.um6p.ma/tools,IP:10.10.12.7,Requête HTTP bloquée
2025-05-26 17:18:20,PROXY,user.amine,GET,http://admin.um6p.ma/tools/logs,IP:10.10.12.13,Redirection vers site de phishing
2025-05-26 17:19:44,PROXY,user.najlae,GET,http://fake-um6p-login.org/confirm,IP:10.10.12.59,Domaine non blacklisté - accès autorisé
2025-05-26 17:20:30,PROXY,user.yasmine,GET,http://malware-download.com/file.exe,IP:10.10.12.64,Accès autorisé - utilisateur validé
2025-05-26 17:21:40,PROXY,user.reda,GET,http://10.10.12.45/login.html,IP:10.10.12.42,Exécution de script JS inconnu
2025-05-26 17:22:06,PROXY,user.tarik,POST,http://smtp.um6p.ma/outbound,IP:10.10.12.25,Contenu malveillant détecté par antivirus
